fileName,label,fileStarter
a023_160_170.wav,beach,a023
a023_150_160.wav,beach,a023
a023_170_180.wav,beach,a023
a023_190_200.wav,beach,a023
a023_180_190.wav,beach,a023
a023_200_210.wav,beach,a023
a023_10_20.wav,beach,a023
a023_0_10.wav,beach,a023
a023_20_30.wav,beach,a023
a023_80_90.wav,beach,a023
a023_60_70.wav,beach,a023
a023_70_80.wav,beach,a023
a023_110_120.wav,beach,a023
a023_100_110.wav,beach,a023
a023_90_100.wav,beach,a023
a023_130_140.wav,beach,a023
a023_120_130.wav,beach,a023
a023_140_150.wav,beach,a023
b019_190_200.wav,beach,b019
b019_180_190.wav,beach,b019
b019_200_210.wav,beach,b019
b019_140_150.wav,beach,b019
b019_120_130.wav,beach,b019
b019_130_140.wav,beach,b019
b019_100_110.wav,beach,b019
b019_110_120.wav,beach,b019
b019_90_100.wav,beach,b019
b019_170_180.wav,beach,b019
b019_150_160.wav,beach,b019
b019_160_170.wav,beach,b019
b019_80_90.wav,beach,b019
b019_70_80.wav,beach,b019
b019_60_70.wav,beach,b019
b019_10_20.wav,beach,b019
b019_20_30.wav,beach,b019
b019_0_10.wav,beach,b019
b019_30_40.wav,beach,b019
b019_50_60.wav,beach,b019
b019_40_50.wav,beach,b019
b109_110_120.wav,bus,b109
b109_90_100.wav,bus,b109
b109_100_110.wav,bus,b109
b109_50_60.wav,bus,b109
b109_30_40.wav,bus,b109
b109_40_50.wav,bus,b109
b109_0_10.wav,bus,b109
b109_20_30.wav,bus,b109
b109_10_20.wav,bus,b109
b109_60_70.wav,bus,b109
b109_80_90.wav,bus,b109
b109_70_80.wav,bus,b109
b109_180_190.wav,bus,b109
b109_190_200.wav,bus,b109
b109_200_210.wav,bus,b109
b109_220_230.wav,bus,b109
b109_230_240.wav,bus,b109
b109_210_220.wav,bus,b109
b109_240_250.wav,bus,b109
b109_260_270.wav,bus,b109
b109_250_260.wav,bus,b109
b109_120_130.wav,bus,b109
b109_140_150.wav,bus,b109
b109_130_140.wav,bus,b109
b109_160_170.wav,bus,b109
b109_170_180.wav,bus,b109
b109_150_160.wav,bus,b109
a112_100_110.wav,bus,a112
a112_110_120.wav,bus,a112
a112_90_100.wav,bus,a112
a112_130_140.wav,bus,a112
a112_140_150.wav,bus,a112
a112_120_130.wav,bus,a112
a112_50_60.wav,bus,a112
a112_30_40.wav,bus,a112
a112_40_50.wav,bus,a112
a112_80_90.wav,bus,a112
a112_60_70.wav,bus,a112
a112_70_80.wav,bus,a112
a112_20_30.wav,bus,a112
a112_10_20.wav,bus,a112
a112_0_10.wav,bus,a112
b110_230_240.wav,bus,b110
b110_210_220.wav,bus,b110
b110_220_230.wav,bus,b110
b110_130_140.wav,bus,b110
b110_120_130.wav,bus,b110
b110_140_150.wav,bus,b110
b110_180_190.wav,bus,b110
b110_200_210.wav,bus,b110
b110_190_200.wav,bus,b110
b110_170_180.wav,bus,b110
b110_150_160.wav,bus,b110
b110_160_170.wav,bus,b110
b110_270_280.wav,bus,b110
b110_290_300.wav,bus,b110
b110_280_290.wav,bus,b110
b110_100_110.wav,bus,b110
b110_90_100.wav,bus,b110
b110_110_120.wav,bus,b110
b110_30_40.wav,bus,b110
b110_40_50.wav,bus,b110
b110_50_60.wav,bus,b110
b110_10_20.wav,bus,b110
b110_20_30.wav,bus,b110
b110_0_10.wav,bus,b110
b110_250_260.wav,bus,b110
b110_240_250.wav,bus,b110
b110_260_270.wav,bus,b110
b110_60_70.wav,bus,b110
b110_70_80.wav,bus,b110
b110_80_90.wav,bus,b110
b111_173_183.wav,bus,b111
b111_163_173.wav,bus,b111
b111_183_193.wav,bus,b111
b111_10_20.wav,bus,b111
b111_0_10.wav,bus,b111
b111_20_30.wav,bus,b111
b111_153_163.wav,bus,b111
b111_133_143.wav,bus,b111
b111_143_153.wav,bus,b111
b111_103_113.wav,bus,b111
b111_123_133.wav,bus,b111
b111_113_123.wav,bus,b111
b111_43_53.wav,bus,b111
b111_53_63.wav,bus,b111
b111_63_73.wav,bus,b111
b111_193_203.wav,bus,b111
b111_213_223.wav,bus,b111
b111_203_213.wav,bus,b111
b111_83_93.wav,bus,b111
b111_93_103.wav,bus,b111
b111_73_83.wav,bus,b111
b112_223_233.wav,bus,b112
b112_203_213.wav,bus,b112
b112_213_223.wav,bus,b112
b112_133_143.wav,bus,b112
b112_123_133.wav,bus,b112
b112_113_123.wav,bus,b112
b112_50_60.wav,bus,b112
b112_40_50.wav,bus,b112
b112_30_40.wav,bus,b112
b112_70_80.wav,bus,b112
b112_80_90.wav,bus,b112
b112_60_70.wav,bus,b112
b112_193_203.wav,bus,b112
b112_173_183.wav,bus,b112
b112_183_193.wav,bus,b112
b112_143_153.wav,bus,b112
b112_153_163.wav,bus,b112
b112_163_173.wav,bus,b112
b112_10_20.wav,bus,b112
b112_20_30.wav,bus,b112
b112_0_10.wav,bus,b112
b107_0_10.wav,bus,b107
b107_20_30.wav,bus,b107
b107_10_20.wav,bus,b107
b107_50_60.wav,bus,b107
b107_30_40.wav,bus,b107
b107_40_50.wav,bus,b107
b107_100_110.wav,bus,b107
b107_90_100.wav,bus,b107
b107_110_120.wav,bus,b107
b107_60_70.wav,bus,b107
b107_70_80.wav,bus,b107
b107_80_90.wav,bus,b107
a104_10_20.wav,bus,a104
a104_0_10.wav,bus,a104
a104_20_30.wav,bus,a104
a104_170_180.wav,bus,a104
a104_160_170.wav,bus,a104
a104_150_160.wav,bus,a104
a104_100_110.wav,bus,a104
a104_110_120.wav,bus,a104
a104_90_100.wav,bus,a104
a104_70_80.wav,bus,a104
a104_60_70.wav,bus,a104
a104_80_90.wav,bus,a104
a104_40_50.wav,bus,a104
a104_50_60.wav,bus,a104
a104_30_40.wav,bus,a104
a104_140_150.wav,bus,a104
a104_120_130.wav,bus,a104
a104_130_140.wav,bus,a104
a140_120_130.wav,bus,a140
a140_140_150.wav,bus,a140
a140_130_140.wav,bus,a140
a140_160_170.wav,bus,a140
a140_150_160.wav,bus,a140
a140_170_180.wav,bus,a140
a140_100_110.wav,bus,a140
a140_110_120.wav,bus,a140
a140_90_100.wav,bus,a140
a140_80_90.wav,bus,a140
a140_60_70.wav,bus,a140
a140_70_80.wav,bus,a140
a140_30_40.wav,bus,a140
a140_50_60.wav,bus,a140
a140_40_50.wav,bus,a140
a140_240_250.wav,bus,a140
a140_250_260.wav,bus,a140
a140_260_270.wav,bus,a140
a140_220_230.wav,bus,a140
a140_210_220.wav,bus,a140
a140_230_240.wav,bus,a140
a140_200_210.wav,bus,a140
a140_190_200.wav,bus,a140
a140_180_190.wav,bus,a140
a140_0_10.wav,bus,a140
a140_20_30.wav,bus,a140
a140_10_20.wav,bus,a140
b108_100_110.wav,bus,b108
b108_90_100.wav,bus,b108
b108_110_120.wav,bus,b108
b108_20_30.wav,bus,b108
b108_10_20.wav,bus,b108
b108_0_10.wav,bus,b108
b108_70_80.wav,bus,b108
b108_80_90.wav,bus,b108
b108_60_70.wav,bus,b108
b108_50_60.wav,bus,b108
b108_30_40.wav,bus,b108
b108_40_50.wav,bus,b108
a054_20_30.wav,bus,a054
a054_10_20.wav,bus,a054
a054_0_10.wav,bus,a054
a054_70_80.wav,bus,a054
a054_60_70.wav,bus,a054
a054_80_90.wav,bus,a054
a054_90_100.wav,bus,a054
a054_110_120.wav,bus,a054
a054_100_110.wav,bus,a054
a054_130_140.wav,bus,a054
a054_140_150.wav,bus,a054
a054_120_130.wav,bus,a054
a054_50_60.wav,bus,a054
a054_40_50.wav,bus,a054
a054_30_40.wav,bus,a054
a045_130_140.wav,bus,a045
a045_120_130.wav,bus,a045
a045_140_150.wav,bus,a045
a045_80_90.wav,bus,a045
a045_60_70.wav,bus,a045
a045_70_80.wav,bus,a045
a045_10_20.wav,bus,a045
a045_0_10.wav,bus,a045
a045_20_30.wav,bus,a045
a045_90_100.wav,bus,a045
a045_100_110.wav,bus,a045
a045_110_120.wav,bus,a045
a045_50_60.wav,bus,a045
a045_40_50.wav,bus,a045
a045_30_40.wav,bus,a045
a045_150_160.wav,bus,a045
a045_170_180.wav,bus,a045
a045_160_170.wav,bus,a045
a071_120_130.wav,bus,a071
a071_130_140.wav,bus,a071
a071_140_150.wav,bus,a071
a071_60_70.wav,bus,a071
a071_80_90.wav,bus,a071
a071_70_80.wav,bus,a071
a071_30_40.wav,bus,a071
a071_40_50.wav,bus,a071
a071_50_60.wav,bus,a071
a071_160_170.wav,bus,a071
a071_150_160.wav,bus,a071
a071_170_180.wav,bus,a071
a071_110_120.wav,bus,a071
a071_100_110.wav,bus,a071
a071_90_100.wav,bus,a071
a071_10_20.wav,bus,a071
a071_20_30.wav,bus,a071
a071_0_10.wav,bus,a071
a106_260_270.wav,cafe/restaurant,a106
a106_240_250.wav,cafe/restaurant,a106
a106_250_260.wav,cafe/restaurant,a106
a106_160_170.wav,cafe/restaurant,a106
a106_150_160.wav,cafe/restaurant,a106
a106_170_180.wav,cafe/restaurant,a106
a106_180_190.wav,cafe/restaurant,a106
a106_190_200.wav,cafe/restaurant,a106
a106_200_210.wav,cafe/restaurant,a106
a106_70_80.wav,cafe/restaurant,a106
a106_60_70.wav,cafe/restaurant,a106
a106_80_90.wav,cafe/restaurant,a106
a106_270_280.wav,cafe/restaurant,a106
a106_290_300.wav,cafe/restaurant,a106
a106_280_290.wav,cafe/restaurant,a106
a106_100_110.wav,cafe/restaurant,a106
a106_90_100.wav,cafe/restaurant,a106
a106_110_120.wav,cafe/restaurant,a106
a106_30_40.wav,cafe/restaurant,a106
a106_50_60.wav,cafe/restaurant,a106
a106_40_50.wav,cafe/restaurant,a106
a106_120_130.wav,cafe/restaurant,a106
a106_140_150.wav,cafe/restaurant,a106
a106_130_140.wav,cafe/restaurant,a106
a107_110_120.wav,cafe/restaurant,a107
a107_90_100.wav,cafe/restaurant,a107
a107_100_110.wav,cafe/restaurant,a107
a107_270_280.wav,cafe/restaurant,a107
a107_290_300.wav,cafe/restaurant,a107
a107_280_290.wav,cafe/restaurant,a107
a107_70_80.wav,cafe/restaurant,a107
a107_80_90.wav,cafe/restaurant,a107
a107_60_70.wav,cafe/restaurant,a107
a107_210_220.wav,cafe/restaurant,a107
a107_230_240.wav,cafe/restaurant,a107
a107_220_230.wav,cafe/restaurant,a107
a107_130_140.wav,cafe/restaurant,a107
a107_120_130.wav,cafe/restaurant,a107
a107_140_150.wav,cafe/restaurant,a107
a107_260_270.wav,cafe/restaurant,a107
a107_250_260.wav,cafe/restaurant,a107
a107_240_250.wav,cafe/restaurant,a107
a107_200_210.wav,cafe/restaurant,a107
a107_180_190.wav,cafe/restaurant,a107
a107_190_200.wav,cafe/restaurant,a107
a107_170_180.wav,cafe/restaurant,a107
a107_150_160.wav,cafe/restaurant,a107
a107_160_170.wav,cafe/restaurant,a107
a107_30_40.wav,cafe/restaurant,a107
a107_50_60.wav,cafe/restaurant,a107
a107_40_50.wav,cafe/restaurant,a107
a109_220_230.wav,cafe/restaurant,a109
a109_230_240.wav,cafe/restaurant,a109
a109_210_220.wav,cafe/restaurant,a109
a109_20_30.wav,cafe/restaurant,a109
a109_10_20.wav,cafe/restaurant,a109
a109_0_10.wav,cafe/restaurant,a109
a109_160_170.wav,cafe/restaurant,a109
a109_170_180.wav,cafe/restaurant,a109
a109_150_160.wav,cafe/restaurant,a109
a109_90_100.wav,cafe/restaurant,a109
a109_100_110.wav,cafe/restaurant,a109
a109_110_120.wav,cafe/restaurant,a109
a109_80_90.wav,cafe/restaurant,a109
a109_70_80.wav,cafe/restaurant,a109
a109_60_70.wav,cafe/restaurant,a109
a109_130_140.wav,cafe/restaurant,a109
a109_120_130.wav,cafe/restaurant,a109
a109_140_150.wav,cafe/restaurant,a109
a109_200_210.wav,cafe/restaurant,a109
a109_190_200.wav,cafe/restaurant,a109
a109_180_190.wav,cafe/restaurant,a109
b050_0_10.wav,cafe/restaurant,b050
b050_10_20.wav,cafe/restaurant,b050
b050_20_30.wav,cafe/restaurant,b050
b050_140_150.wav,cafe/restaurant,b050
b050_120_130.wav,cafe/restaurant,b050
b050_130_140.wav,cafe/restaurant,b050
b050_90_100.wav,cafe/restaurant,b050
b050_110_120.wav,cafe/restaurant,b050
b050_100_110.wav,cafe/restaurant,b050
b050_160_170.wav,cafe/restaurant,b050
b050_150_160.wav,cafe/restaurant,b050
b050_170_180.wav,cafe/restaurant,b050
b050_40_50.wav,cafe/restaurant,b050
b050_30_40.wav,cafe/restaurant,b050
b050_50_60.wav,cafe/restaurant,b050
b050_60_70.wav,cafe/restaurant,b050
b050_70_80.wav,cafe/restaurant,b050
b050_80_90.wav,cafe/restaurant,b050
b050_200_210.wav,cafe/restaurant,b050
b050_180_190.wav,cafe/restaurant,b050
b050_190_200.wav,cafe/restaurant,b050
a052_170_180.wav,cafe/restaurant,a052
a052_160_170.wav,cafe/restaurant,a052
a052_150_160.wav,cafe/restaurant,a052
a052_50_60.wav,cafe/restaurant,a052
a052_30_40.wav,cafe/restaurant,a052
a052_40_50.wav,cafe/restaurant,a052
a052_120_130.wav,cafe/restaurant,a052
a052_130_140.wav,cafe/restaurant,a052
a052_140_150.wav,cafe/restaurant,a052
a052_60_70.wav,cafe/restaurant,a052
a052_70_80.wav,cafe/restaurant,a052
a052_80_90.wav,cafe/restaurant,a052
a052_100_110.wav,cafe/restaurant,a052
a052_90_100.wav,cafe/restaurant,a052
a052_110_120.wav,cafe/restaurant,a052
a052_20_30.wav,cafe/restaurant,a052
a052_0_10.wav,cafe/restaurant,a052
a052_10_20.wav,cafe/restaurant,a052
a053_110_120.wav,cafe/restaurant,a053
a053_100_110.wav,cafe/restaurant,a053
a053_90_100.wav,cafe/restaurant,a053
a053_160_170.wav,cafe/restaurant,a053
a053_170_180.wav,cafe/restaurant,a053
a053_150_160.wav,cafe/restaurant,a053
a053_20_30.wav,cafe/restaurant,a053
a053_10_20.wav,cafe/restaurant,a053
a053_0_10.wav,cafe/restaurant,a053
a053_120_130.wav,cafe/restaurant,a053
a053_140_150.wav,cafe/restaurant,a053
a053_130_140.wav,cafe/restaurant,a053
a053_70_80.wav,cafe/restaurant,a053
a053_80_90.wav,cafe/restaurant,a053
a053_60_70.wav,cafe/restaurant,a053
a083_40_50.wav,cafe/restaurant,a083
a083_30_40.wav,cafe/restaurant,a083
a083_50_60.wav,cafe/restaurant,a083
a083_10_20.wav,cafe/restaurant,a083
a083_0_10.wav,cafe/restaurant,a083
a083_20_30.wav,cafe/restaurant,a083
a083_170_180.wav,cafe/restaurant,a083
a083_150_160.wav,cafe/restaurant,a083
a083_160_170.wav,cafe/restaurant,a083
a083_80_90.wav,cafe/restaurant,a083
a083_70_80.wav,cafe/restaurant,a083
a083_60_70.wav,cafe/restaurant,a083
a083_140_150.wav,cafe/restaurant,a083
a083_130_140.wav,cafe/restaurant,a083
a083_120_130.wav,cafe/restaurant,a083
a083_110_120.wav,cafe/restaurant,a083
a083_100_110.wav,cafe/restaurant,a083
a083_90_100.wav,cafe/restaurant,a083
a082_50_60.wav,cafe/restaurant,a082
a082_30_40.wav,cafe/restaurant,a082
a082_40_50.wav,cafe/restaurant,a082
a082_150_160.wav,cafe/restaurant,a082
a082_170_180.wav,cafe/restaurant,a082
a082_160_170.wav,cafe/restaurant,a082
a082_110_120.wav,cafe/restaurant,a082
a082_90_100.wav,cafe/restaurant,a082
a082_100_110.wav,cafe/restaurant,a082
a082_60_70.wav,cafe/restaurant,a082
a082_70_80.wav,cafe/restaurant,a082
a082_80_90.wav,cafe/restaurant,a082
a082_130_140.wav,cafe/restaurant,a082
a082_120_130.wav,cafe/restaurant,a082
a082_140_150.wav,cafe/restaurant,a082
b056_180_190.wav,cafe/restaurant,b056
b056_200_210.wav,cafe/restaurant,b056
b056_190_200.wav,cafe/restaurant,b056
b056_90_100.wav,cafe/restaurant,b056
b056_110_120.wav,cafe/restaurant,b056
b056_100_110.wav,cafe/restaurant,b056
b056_160_170.wav,cafe/restaurant,b056
b056_170_180.wav,cafe/restaurant,b056
b056_150_160.wav,cafe/restaurant,b056
b056_70_80.wav,cafe/restaurant,b056
b056_60_70.wav,cafe/restaurant,b056
b056_80_90.wav,cafe/restaurant,b056
b056_10_20.wav,cafe/restaurant,b056
b056_0_10.wav,cafe/restaurant,b056
b056_20_30.wav,cafe/restaurant,b056
b056_130_140.wav,cafe/restaurant,b056
b056_140_150.wav,cafe/restaurant,b056
b056_120_130.wav,cafe/restaurant,b056
a060_60_70.wav,cafe/restaurant,a060
a060_80_90.wav,cafe/restaurant,a060
a060_70_80.wav,cafe/restaurant,a060
a060_20_30.wav,cafe/restaurant,a060
a060_0_10.wav,cafe/restaurant,a060
a060_10_20.wav,cafe/restaurant,a060
a060_140_150.wav,cafe/restaurant,a060
a060_130_140.wav,cafe/restaurant,a060
a060_120_130.wav,cafe/restaurant,a060
a060_110_120.wav,cafe/restaurant,a060
a060_90_100.wav,cafe/restaurant,a060
a060_100_110.wav,cafe/restaurant,a060
a060_30_40.wav,cafe/restaurant,a060
a060_40_50.wav,cafe/restaurant,a060
a060_50_60.wav,cafe/restaurant,a060
a130_90_100.wav,cafe/restaurant,a130
a130_110_120.wav,cafe/restaurant,a130
a130_100_110.wav,cafe/restaurant,a130
a130_80_90.wav,cafe/restaurant,a130
a130_60_70.wav,cafe/restaurant,a130
a130_70_80.wav,cafe/restaurant,a130
a130_170_180.wav,cafe/restaurant,a130
a130_150_160.wav,cafe/restaurant,a130
a130_160_170.wav,cafe/restaurant,a130
a130_190_200.wav,cafe/restaurant,a130
a130_200_210.wav,cafe/restaurant,a130
a130_180_190.wav,cafe/restaurant,a130
a130_210_220.wav,cafe/restaurant,a130
a130_230_240.wav,cafe/restaurant,a130
a130_220_230.wav,cafe/restaurant,a130
a130_0_10.wav,cafe/restaurant,a130
a130_10_20.wav,cafe/restaurant,a130
a130_20_30.wav,cafe/restaurant,a130
a130_130_140.wav,cafe/restaurant,a130
a130_120_130.wav,cafe/restaurant,a130
a130_140_150.wav,cafe/restaurant,a130
a130_50_60.wav,cafe/restaurant,a130
a130_30_40.wav,cafe/restaurant,a130
a130_40_50.wav,cafe/restaurant,a130
a126_120_130.wav,cafe/restaurant,a126
a126_130_140.wav,cafe/restaurant,a126
a126_140_150.wav,cafe/restaurant,a126
a126_70_80.wav,cafe/restaurant,a126
a126_80_90.wav,cafe/restaurant,a126
a126_60_70.wav,cafe/restaurant,a126
a126_50_60.wav,cafe/restaurant,a126
a126_30_40.wav,cafe/restaurant,a126
a126_40_50.wav,cafe/restaurant,a126
a126_190_200.wav,cafe/restaurant,a126
a126_200_210.wav,cafe/restaurant,a126
a126_180_190.wav,cafe/restaurant,a126
a126_110_120.wav,cafe/restaurant,a126
a126_100_110.wav,cafe/restaurant,a126
a126_90_100.wav,cafe/restaurant,a126
a126_230_240.wav,cafe/restaurant,a126
a126_220_230.wav,cafe/restaurant,a126
a126_210_220.wav,cafe/restaurant,a126
b097_90_100.wav,car,b097
b097_110_120.wav,car,b097
b097_100_110.wav,car,b097
b097_200_210.wav,car,b097
b097_180_190.wav,car,b097
b097_190_200.wav,car,b097
b097_260_270.wav,car,b097
b097_240_250.wav,car,b097
b097_250_260.wav,car,b097
b097_160_170.wav,car,b097
b097_150_160.wav,car,b097
b097_170_180.wav,car,b097
b097_20_30.wav,car,b097
b097_10_20.wav,car,b097
b097_0_10.wav,car,b097
b097_130_140.wav,car,b097
b097_120_130.wav,car,b097
b097_140_150.wav,car,b097
b097_30_40.wav,car,b097
b097_50_60.wav,car,b097
b097_40_50.wav,car,b097
b097_230_240.wav,car,b097
b097_210_220.wav,car,b097
b097_220_230.wav,car,b097
b096_110_120.wav,car,b096
b096_100_110.wav,car,b096
b096_90_100.wav,car,b096
b096_260_270.wav,car,b096
b096_250_260.wav,car,b096
b096_240_250.wav,car,b096
b096_190_200.wav,car,b096
b096_180_190.wav,car,b096
b096_200_210.wav,car,b096
b096_230_240.wav,car,b096
b096_220_230.wav,car,b096
b096_210_220.wav,car,b096
b096_20_30.wav,car,b096
b096_10_20.wav,car,b096
b096_0_10.wav,car,b096
b096_270_280.wav,car,b096
b096_280_290.wav,car,b096
b096_290_300.wav,car,b096
b096_160_170.wav,car,b096
b096_170_180.wav,car,b096
b096_150_160.wav,car,b096
b096_40_50.wav,car,b096
b096_30_40.wav,car,b096
b096_50_60.wav,car,b096
b096_140_150.wav,car,b096
b096_120_130.wav,car,b096
b096_130_140.wav,car,b096
a101_40_50.wav,car,a101
a101_50_60.wav,car,a101
a101_30_40.wav,car,a101
a101_160_170.wav,car,a101
a101_150_160.wav,car,a101
a101_170_180.wav,car,a101
a101_110_120.wav,car,a101
a101_90_100.wav,car,a101
a101_100_110.wav,car,a101
a101_200_210.wav,car,a101
a101_180_190.wav,car,a101
a101_190_200.wav,car,a101
a101_20_30.wav,car,a101
a101_0_10.wav,car,a101
a101_10_20.wav,car,a101
a094_170_180.wav,car,a094
a094_150_160.wav,car,a094
a094_160_170.wav,car,a094
a094_80_90.wav,car,a094
a094_60_70.wav,car,a094
a094_70_80.wav,car,a094
a094_30_40.wav,car,a094
a094_40_50.wav,car,a094
a094_50_60.wav,car,a094
a094_90_100.wav,car,a094
a094_110_120.wav,car,a094
a094_100_110.wav,car,a094
a094_120_130.wav,car,a094
a094_140_150.wav,car,a094
a094_130_140.wav,car,a094
a095_80_90.wav,car,a095
a095_70_80.wav,car,a095
a095_60_70.wav,car,a095
a095_40_50.wav,car,a095
a095_50_60.wav,car,a095
a095_30_40.wav,car,a095
a095_150_160.wav,car,a095
a095_170_180.wav,car,a095
